2022;8;1;7;Telefonia;38;295,5;38,79;1219;229
2022;8;16;16;OMNI CHAT;17;1106;1,65;3919;3
2022;8;16;17;OMNI CHAT;6;1269,33;1,67;3238;3
2022;8;16;18;OMNI CHAT;8;631,13;1,5;1300;3
2022;8;17;6;OMNI CHAT;1;56968;0;56968;0
2022;8;17;7;OMNI CHAT;19;4462,74;2,11;58602;3
2022;8;17;8;OMNI CHAT;49;1901,67;31,06;6432;294
2022;8;17;9;OMNI CHAT;46;1673,22;17,91;5128;295
2022;8;17;10;OMNI CHAT;48;1450,65;38,73;4865;302
2022;8;17;11;OMNI CHAT;56;1150,88;27,36;4115;287
2022;8;17;12;OMNI CHAT;43;1584,98;24,79;4137;304
2022;8;17;13;OMNI CHAT;3;712;735;1518;1680
2022;8;17;14;OMNI CHAT;2;0;3357,5;0;5789
2022;8;17;16;OMNI CHAT;1;0;129;0;129
2022;8;17;18;OMNI CHAT;1;0;7802;0;7802
2022;8;18;6;OMNI CHAT;9;78387;40900,11;238912;64488
2022;8;18;8;OMNI CHAT;31;16460,81;1,81;153625;4
2022;8;18;9;OMNI CHAT;36;10579,44;2,47;160629;6
2022;8;18;10;OMNI CHAT;49;27959,8;6,86;242044;186
2022;8;18;11;OMNI CHAT;32;13783,88;2,03;186020;5
2022;8;18;12;OMNI CHAT;25;1630,72;1,76;5981;3
2022;8;18;13;OMNI CHAT;23;1608,78;2;5254;3
2022;8;18;14;OMNI CHAT;19;1376,26;2,11;4349;4
2022;8;18;15;OMNI CHAT;22;961,95;1,91;2675;3
2022;8;18;16;OMNI CHAT;16;1023,44;1,81;1780;3
2022;8;19;7;OMNI CHAT;13;34080;1,77;73317;4
2022;8;19;8;OMNI CHAT;31;5684,35;2,06;71976;6
2022;8;19;9;OMNI CHAT;35;1982,54;2,37;9349;5
2022;8;19;10;OMNI CHAT;37;2679,86;2,43;11890;7
2022;8;19;11;OMNI CHAT;38;2014,82;2,42;4331;5
2022;8;19;12;OMNI CHAT;15;1503,6;2,07;3451;5
2022;8;19;13;OMNI CHAT;14;1237;2,07;5204;4
2022;8;19;14;OMNI CHAT;14;926,43;1,71;1884;3
2022;8;19;15;OMNI CHAT;14;1420,71;2,14;4241;6
2022;8;19;16;OMNI CHAT;7;1272;2,14;2665;4
2022;8;19;17;OMNI CHAT;10;905,4;2,1;1794;4
2022;8;22;7;OMNI CHAT;2;233903;2;237880;2
2022;8;22;7;Telefonia;32;158,56;391,53;1176;1504
2022;8;22;8;Telefonia;40;301,75;290,55;1410;815
2022;8;22;9;OMNI CHAT;6;41995,67;2,17;240247;3
2022;8;22;9;Telefonia;69;397,42;286,91;4269;1465
2022;8;22;10;OMNI CHAT;24;1259,63;515,17;4808;1442
2022;8;22;10;Telefonia;68;387,54;245,41;1618;899
2022;8;22;11;OMNI CHAT;19;1388,68;1054,26;3279;2175
2022;8;22;11;Telefonia;70;388,04;98,43;2850;277
2022;8;22;12;OMNI CHAT;21;937,05;645,43;3142;2469
2022;8;22;12;Telefonia;49;391,37;43,35;1992;328
2022;8;22;13;OMNI CHAT;16;15526,69;1659,19;240031;3099
2022;8;22;13;Telefonia;44;360,84;14,8;1568;178
2022;8;22;14;OMNI CHAT;9;837,33;423,44;3072;1602
2022;8;22;14;Telefonia;34;416,59;7,59;1291;138
2022;8;22;15;OMNI CHAT;8;1382,88;481,5;4350;1120
2022;8;22;15;Telefonia;29;343,86;165,76;1393;721
2022;8;22;16;OMNI CHAT;12;1150;355,42;4108;2170
2022;8;22;16;Telefonia;35;275,74;252,11;1666;853
2022;8;22;17;OMNI CHAT;1;2262;2;2262;2
2022;8;22;17;Telefonia;20;199,3;66,6;583;251
2022;8;22;18;OMNI CHAT;8;1572,75;526;3558;1538
2022;8;22;18;Telefonia;8;353,5;27,5;754;210
2022;8;23;7;Telefonia;21;374,38;38,48;1106;207
2022;8;23;8;OMNI CHAT;9;1318,67;190;2687;724
2022;8;23;8;Telefonia;42;313,62;98,24;1400;465
2022;8;23;9;OMNI CHAT;7;2180,43;503,43;3778;737
2022;8;23;9;Telefonia;53;354,89;36,68;1397;355
2022;8;23;10;OMNI CHAT;14;1566,14;552,71;5107;1102
2022;8;23;10;Telefonia;40;433,73;0,55;1303;22
2022;8;23;11;OMNI CHAT;10;1456,9;287,8;7037;934
2022;8;23;11;Telefonia;48;392,48;14,96;2416;160
2022;8;23;12;OMNI CHAT;7;2589,14;244,57;5496;682
2022;8;23;12;Telefonia;39;465,62;14,28;1186;180
2022;8;23;13;OMNI CHAT;7;21181,57;458;67150;1788
2022;8;23;13;Telefonia;37;406,57;132,89;1177;634
2022;8;23;14;OMNI CHAT;4;1092,75;1,75;2113;3
2022;8;23;14;Telefonia;44;438;26,84;1868;253
2022;8;23;15;OMNI CHAT;4;914;2;1717;3
2022;8;23;15;Telefonia;30;389,83;21,83;1690;224
2022;8;23;16;OMNI CHAT;3;1144,67;2;1469;3
2022;8;23;16;Telefonia;20;262,8;38,35;622;270
2022;8;23;17;OMNI CHAT;3;548;1,67;899;2
2022;8;23;17;Telefonia;10;546,3;4,4;1400;44
2022;8;23;18;Telefonia;8;335,38;0;990;0
2022;8;24;7;OMNI CHAT;1;2301;2;2301;2
2022;8;24;7;Telefonia;20;267;0;918;0
2022;8;24;8;OMNI CHAT;6;1358,83;2;2769;4
2022;8;24;8;Telefonia;42;371,71;14,45;1871;108
2022;8;24;9;OMNI CHAT;9;2384,67;2,89;3882;3
2022;8;24;9;Telefonia;59;368,63;26,14;2218;202
2022;8;24;10;OMNI CHAT;3;2171,67;2;2884;2
2022;8;24;10;Telefonia;46;444;10,24;2407;99
2022;8;24;11;OMNI CHAT;3;3528;2,67;6428;4
2022;8;24;11;Telefonia;42;447,98;81,64;1696;352
2022;8;24;12;OMNI CHAT;6;1967;1,83;2734;3
2022;8;24;12;Telefonia;45;414,31;51,62;2048;403
2022;8;24;13;Telefonia;33;382,03;7,52;2103;123
2022;8;24;14;OMNI CHAT;1;941;1;941;1
2022;8;24;14;Telefonia;30;470,27;0;1583;0
2022;8;24;15;OMNI CHAT;8;1147,63;396,88;2288;1607
2022;8;24;15;Telefonia;25;383,88;42,64;1519;350
2022;8;24;16;OMNI CHAT;2;794;153;1005;303
2022;8;24;16;Telefonia;21;266,76;166,19;776;796
2022;8;24;17;OMNI CHAT;2;1714;2;2291;2
2022;8;24;17;Telefonia;15;513,33;10,87;1145;163
2022;8;24;18;Telefonia;4;520;0;874;0
2022;8;25;7;Telefonia;18;398,89;0,89;1294;16
2022;8;25;8;OMNI CHAT;6;1374,83;2;2730;3
2022;8;25;8;Telefonia;49;321,43;94,49;1611;451
2022;8;25;9;OMNI CHAT;1;1459;2;1459;2
2022;8;25;9;Telefonia;56;339,64;17;1883;148
2022;8;25;10;OMNI CHAT;4;2722,5;2,5;5062;3
2022;8;25;10;Telefonia;51;374,24;8,18;1903;96
2022;8;25;11;OMNI CHAT;5;2127,6;2,2;4341;3
2022;8;25;11;Telefonia;54;368,24;2,33;1522;50
2022;8;25;12;OMNI CHAT;11;1546,73;34,55;5235;339
2022;8;25;12;Telefonia;48;399,15;17,29;2109;147
2022;8;25;13;OMNI CHAT;2;2136;2;2392;3
2022;8;25;13;Telefonia;44;264,25;11,75;1363;130
2022;8;25;14;OMNI CHAT;7;1390;44,57;3319;180
2022;8;25;14;Telefonia;36;326,11;0;1292;0
2022;8;25;15;OMNI CHAT;9;1364,67;712,22;5727;2771
2022;8;25;15;Telefonia;35;276,46;76,03;731;309
2022;8;25;16;OMNI CHAT;10;1292,1;1431,9;2906;3859
2022;8;25;16;Telefonia;19;377,63;133,63;793;403
2022;8;25;17;OMNI CHAT;6;1587,83;93,33;2450;395
2022;8;25;17;Telefonia;9;424,89;17,89;1594;161
2022;8;25;18;Telefonia;5;562;0;756;0
2022;8;26;7;OMNI CHAT;1;2033;3;2033;3
2022;8;26;7;Telefonia;35;368,2;207,23;1642;1002
2022;8;26;8;OMNI CHAT;9;340,56;89,56;2036;306
2022;8;26;8;Telefonia;72;230,54;350,06;1670;2995
2022;8;26;9;OMNI CHAT;16;1144,75;437,69;4938;2004
2022;8;26;9;Telefonia;85;345,35;294,22;1875;1487
2022;8;26;10;OMNI CHAT;7;605;1087,14;4235;4519
2022;8;26;10;Telefonia;97;311,41;548,67;2724;1587
2022;8;26;11;OMNI CHAT;5;2611,8;3615;7889;8008
2022;8;26;11;Telefonia;73;397,95;290;3090;2068
2022;8;26;12;OMNI CHAT;15;1375,93;5392,73;11243;11311
2022;8;26;12;Telefonia;43;418,09;56,98;1810;1490
2022;8;26;13;OMNI CHAT;4;524,75;3864,75;571;6334
2022;8;26;13;Telefonia;31;410,61;6,52;1601;107
2022;8;26;14;OMNI CHAT;1;1157;2;1157;2
2022;8;26;14;Telefonia;35;360,69;40,57;1269;205
2022;8;26;15;OMNI CHAT;4;791;2;1366;3
2022;8;26;15;Telefonia;26;418,73;55;1477;240
2022;8;26;16;OMNI CHAT;2;1103,5;2;1848;2
2022;8;26;16;Telefonia;19;416,79;133,74;1237;486
2022;8;26;17;OMNI CHAT;3;1025;1,67;1456;2
2022;8;26;17;Telefonia;13;221,54;5,15;901;67
2022;8;26;18;Telefonia;2;773,5;0;1328;0
2022;8;29;7;OMNI CHAT;1;1144;1;1144;1
2022;8;29;7;Telefonia;37;247,35;279,49;964;722
2022;8;29;8;OMNI CHAT;6;2034,67;22,33;4713;128
2022;8;29;8;Telefonia;95;159,48;556,45;1821;3425
2022;8;29;9;OMNI CHAT;9;1548,44;357,78;5433;1811
2022;8;29;9;Telefonia;89;306,19;504,88;4125;1461
2022;8;29;10;OMNI CHAT;9;1835,33;1209,11;3759;2848
2022;8;29;10;Telefonia;104;244,73;307,63;2193;884
2022;8;29;11;OMNI CHAT;13;849,69;2242,08;2450;4634
2022;8;29;11;Telefonia;103;258,66;477,57;2300;2915
2022;8;29;12;OMNI CHAT;12;4955,58;2277,33;19733;7959
2022;8;29;12;Telefonia;59;386,83;541,92;2068;1293
2022;8;29;13;OMNI CHAT;21;3069,67;2567,05;20869;7737
2022;8;29;13;Telefonia;71;336,37;308,42;1557;1058
2022;8;29;14;OMNI CHAT;3;645,67;2;790;3
2022;8;29;14;Telefonia;82;285,72;239,35;2256;2039
2022;8;29;15;OMNI CHAT;4;1094,5;19;1988;73
2022;8;29;15;Telefonia;57;243,3;410,88;2161;1223
2022;8;29;16;OMNI CHAT;9;970,11;694,22;1559;1627
2022;8;29;16;Telefonia;64;168,72;698,97;1245;1542
2022;8;29;17;OMNI CHAT;4;507,75;2;857;3
2022;8;29;17;Telefonia;35;333,69;601,94;2421;1837
2022;8;29;18;OMNI CHAT;4;409,5;2,5;561;3
2022;8;29;18;Telefonia;22;392,64;100,5;1771;889
2022;8;29;19;Telefonia;1;743;0;743;0
2022;8;30;7;OMNI CHAT;8;1327,25;291,5;2383;762
2022;8;30;7;Telefonia;78;69,38;365,4;1872;1330
2022;8;30;8;OMNI CHAT;17;976,29;619,41;2640;1713
2022;8;30;8;Telefonia;100;206,64;634,21;2358;1518
2022;8;30;9;OMNI CHAT;14;798,57;1055,86;3501;3019
2022;8;30;9;Telefonia;101;269,37;491,08;1696;1428
2022;8;30;10;OMNI CHAT;25;836,4;1616;4494;4173
2022;8;30;10;Telefonia;99;283,19;412,77;2194;1625
2022;8;30;11;OMNI CHAT;23;615,17;1765,04;6774;5051
2022;8;30;11;Telefonia;82;325,67;546,52;3120;998
2022;8;30;12;OMNI CHAT;17;756,76;4016,41;3621;8577
2022;8;30;12;Telefonia;96;247,84;457,14;1521;2639
2022;8;30;13;OMNI CHAT;25;400,64;2734,4;1121;5343
2022;8;30;13;Telefonia;101;178,06;266,26;1899;885
2022;8;30;14;OMNI CHAT;16;705,56;856,75;2960;2324
2022;8;30;14;Telefonia;67;260,73;359,99;1629;1225
2022;8;30;15;OMNI CHAT;8;120647,5;23,75;959997;171
2022;8;30;15;Telefonia;63;291,89;480,17;3280;1843
2022;8;30;16;OMNI CHAT;5;564,6;1,8;810;3
2022;8;30;16;Telefonia;62;194,47;629,52;1496;1674
2022;8;30;17;OMNI CHAT;7;275386,14;20,71;960002;73
2022;8;30;17;Telefonia;26;432,54;611,58;3040;1445
2022;8;30;18;OMNI CHAT;2;430,5;2,5;470;3
2022;8;30;18;Telefonia;15;443,2;13,67;1592;128
2022;8;30;19;Telefonia;1;352;0;352;0
2022;8;31;7;OMNI CHAT;1;1246;3;1246;3
2022;8;31;7;Telefonia;48;281,31;202,5;1521;742
2022;8;31;8;OMNI CHAT;4;884,75;49,75;2011;113
2022;8;31;8;Telefonia;72;252,19;429,22;1468;4170
2022;8;31;9;OMNI CHAT;13;1632,31;417;4259;1480
2022;8;31;9;Telefonia;90;237,43;393,74;1375;869
2022;8;31;10;OMNI CHAT;10;1784;1075,7;4583;2388
2022;8;31;10;Telefonia;76;343,95;486,93;4158;4791
2022;8;31;11;OMNI CHAT;12;997,17;2769,83;2155;4224
2022;8;31;11;Telefonia;91;347,01;386,85;3006;903
2022;8;31;12;OMNI CHAT;21;537,48;3164,29;2538;6757
2022;8;31;12;Telefonia;75;411,15;284,49;2167;4159
2022;8;31;13;OMNI CHAT;11;836,45;712,82;1590;1726
2022;8;31;13;Telefonia;54;395,35;164,65;1985;541
2022;8;31;14;OMNI CHAT;9;1218,78;1568,67;1962;2469
2022;8;31;14;Telefonia;59;406,75;227,03;2206;625
2022;8;31;15;OMNI CHAT;8;820,88;63,13;1323;191
2022;8;31;15;Telefonia;33;274,52;248,06;1231;1536
2022;8;31;16;OMNI CHAT;6;1058,17;5,33;1522;20
2022;8;31;16;Telefonia;45;221,62;608,42;2015;1595
2022;8;31;17;OMNI CHAT;1;1368;2;1368;2
2022;8;31;17;Telefonia;25;334,12;462,88;1322;1363
2022;8;31;18;Telefonia;8;349,88;0;595;0
